1338,2019-11-20T00:11:48.914Z,2020-03-04T14:46:37.070Z,,Sandbox Breakout / Prototype Pollution,notevil,[],<1.3.3,>=1.3.3,"Versions of `notevil` prior to 1.3.3 are vulnerable to Sandbox Escape leading to Prototype pollution. The package fails to restrict access to the main context, allowing attacker to add or modify an object's prototype.

Evaluating the payload ```try{a[b];}catch(e){e.constructor.constructor('return __proto__.arguments.callee.__proto__.polluted=true')()}``` add the `polluted` property to Function.",Upgrade to version 1.3.3 or later.,,public,moderate,CWE-693,,posix,,,posix,,"Nov 20th, 2019"
1336,2019-11-19T23:55:42.742Z,2020-05-20T02:20:06.147Z,,Prototype Pollution,sahmat,[],>=0.0.0,<0.0.0,"All versions of `sahmat ` are vulnerable to prototype pollution. The package does not restrict the modification of an Object's prototype, which may allow an attacker to add or modify an existing property that will exist on all objects.

",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,high,CWE-471,,posix,,,posix,,"Nov 19th, 2019"
1335,2019-11-19T23:48:43.625Z,2020-05-20T02:20:50.751Z,,Prototype Pollution,safe-object2,[],>=0.0.0,<0.0.0,"All versions of `safe-object2` are vulnerable to prototype pollution. The `settter()` function does not restrict the modification of an Object's prototype, which may allow an attacker to add or modify an existing property that will exist on all objects.

",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,high,CWE-471,,posix,,,posix,,"Nov 19th, 2019"
1334,2019-11-19T23:05:44.335Z,2020-05-20T02:23:20.345Z,,Prototype Pollution,getsetdeep,[],>=0.0.0,<0.0.0,"All versions of `getsetdeep` are vulnerable to prototype pollution. The `setDeep()` function does not restrict the modification of an Object's prototype, which may allow an attacker to add or modify an existing property that will exist on all objects.

",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,high,CWE-471,,posix,,,posix,,"Nov 19th, 2019"
1333,2019-11-19T23:00:26.467Z,2020-05-20T02:24:02.898Z,,Prototype Pollution,deep-setter,[],>=0.0.0,<0.0.0,"All versions of `deep-setter` are vulnerable to prototype pollution. The package does not restrict the modification of an Object's prototype, which may allow an attacker to add or modify an existing property that will exist on all objects.

",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,high,CWE-471,,posix,,,posix,,"Nov 19th, 2019"
1227,2019-10-23T15:06:43.368Z,2020-08-25T13:40:59.771Z,,Cross-Site Scripting,highcharts,[],<7.2.2 || >=8.0.0 <8.1.1,>=7.2.2 <8.0.0 || >=8.1.1,"Versions of `highcharts` prior to 7.2.2 or 8.1.1 are vulnerable to Cross-Site Scripting (XSS).  The package fails to sanitize `href` values and does not restrict URL schemes, allowing attackers to execute arbitrary JavaScript in a victim's browser if they click the link.","Upgrade to version 7.2.2, 8.1.1 or later.",- [GitHub Issue](https://github.com/highcharts/highcharts/issues/13559),public,high,CWE-79,,François Lajeunesse-Robert,,,François Lajeunesse-Robert,,"Oct 23rd, 2019"
1223,2019-10-21T17:42:06.931Z,2019-10-22T14:41:06.717Z,,Cross-Site Scripting,dompurify,['CVE-2019-16728'],<2.0.7,>=2.0.7,"Versions of `dompurify` prior to 2.0.7 are vulnerable to Cross-Site Scripting (XSS). It is possible to bypass the package sanitization through Mutation XSS, which may allow an attacker to execute arbitrary JavaScript in a victim's browser.",Upgrade to version 2.0.7 or later.,- [Version 2.0.7 release](https://github.com/cure53/DOMPurify/releases/tag/2.0.7),public,critical,CWE-79,,Masato Kinugawa,,,Michał Bentkowski,,"Oct 21st, 2019"
1222,2019-10-21T17:24:59.743Z,2019-10-31T22:18:48.031Z,,Authentication Bypass,saml2-js,[],<2.0.5,>=2.0.5,"Versions of `saml2-js` prior to 2.0.5 are vulnerable to an Authentication Bypass. The package fails to enforce the assertion conditions for encrypted assertions, which may allow an attacker to reuse encrypted assertion tokens indefinitely.",Upgrade to version 2.0.5 or later.,-  [GitHub PR](https://github.com/Clever/saml2/pull/190),public,critical,CWE-287,,Jon Langlois,,,Jon Langlois,,"Oct 21st, 2019"
1221,2019-10-17T20:17:55.427Z,2020-01-06T18:11:44.593Z,,Sandbox Breakout / Arbitrary Code Execution,safer-eval,[],>=0.0.0,<0.0.0,All versions of `safer-eval` are vulnerable to Sandbox Escape leading to Remote Code Execution. It is possible to escape the sandbox by forcing exceptions recursively in the evaluated code. This may allow attacker to execute arbitrary code in the system.,The package is not suited to receive arbitrary user input. Consider using an alternative package.,- [Proof-of-concept](https://gist.github.com/JLLeitschuh/609bb2efaff22ed84fe182cf574c023a),public,critical,CWE-693,,Jonathan Leitschuh,,,Jonathan Leitschuh,,"Oct 17th, 2019"
1220,2019-10-17T19:55:22.084Z,2020-05-08T19:03:33.389Z,,Insecure Cryptography Algorithm,simple-crypto-js,[],<2.3.0,>=2.3.0,"Versions of `simple-crypto-js` prior to 2.3.0 use AES-CBC with PKCS#7 padding, which is vulnerable to padding oracle attacks. This may allow attackers to break the encryption and access sensitive data.",Upgrade to version 2.3.0 or later.,"- [GitHub Issue](https://github.com/danang-id/simple-crypto-js/issues/12)
- [Padding Oracle Attack](https://robertheaton.com/2013/07/29/padding-oracle-attack/)",public,high,CWE-327,,Scott Arciszewski,,,Scott Arciszewski,,"Oct 17th, 2019"
1219,2019-10-17T19:30:12.675Z,2020-05-27T13:53:03.855Z,,Cross-Site Scripting,markdown-to-jsx,[],<6.11.4,>=6.11.4,Versions of `markdown-to-jsx` prior to 6.11.4 are vulnerable to Cross-Site Scripting. Due to insufficient input sanitization the package may render output containing malicious JavaScript. This vulnerability can be exploited through input of links containing `data` or VBScript URIs and a base64-encoded payload.,Upgrade to version 6.11.4 or later.,- [Patch PR](https://github.com/probablyup/markdown-to-jsx/pull/307),public,high,CWE-79,,"Bob ""Wombat"" Hogg",,,"Bob ""Wombat"" Hogg",,"Oct 17th, 2019"
1218,2019-10-17T17:48:35.484Z,2019-10-17T17:48:35.484Z,,Sandbox Breakout,realms-shim,[],<1.2.1,>=1.2.1,"Versions of `realms-shim` prior to 1.2.1 are vulnerable to a Sandbox Breakout. The Realms evaluation function has an option to apply Babel-like transformations to the source code before it reaches the evaluator. One portion of this transform pipeline exposed a primal-Realm object to the rewriting function. Confined code which used the evaluator itself could provide a malicious rewriter function that captured this object, and use it to breach the sandbox.",Upgrade to version 1.2.1 or later.,- [GitHub Advisory](https://github.com/Agoric/realms-shim/security/advisories/GHSA-7cg8-pq9v-x98q),public,critical,CWE-265,,Unknown,,,Unknown,,"Oct 17th, 2019"
1217,2019-10-15T20:29:24.598Z,2020-04-02T16:54:14.054Z,,Arbitrary File Write,decompress,[],<4.2.1,>=4.2.1,"Versions of `decompress` prior to 4.2.1 are vulnerable to Arbitrary File Write. The package fails to prevent extraction of files with relative paths, allowing attackers to write to any folder in the system by including filenames containing`../`.",Upgrade to version 4.2.1 or later.,"- [GitHub Issue](https://github.com/kevva/decompress/issues/71)
- [GitHub PR](https://github.com/kevva/decompress/pull/73)",public,high,CWE-59,https://www.arnflo.se,Oscar Arnflo,,https://www.arnflo.se,Oscar Arnflo,,"Oct 15th, 2019"
1216,2019-10-15T17:44:02.054Z,2019-11-19T20:17:54.078Z,,Denial of Service,express-fileupload,[],<1.1.6-alpha.6 || <=1.1.3-alpha.2 || <=1.1.2-alpha.1 || <=1.1.1-alpha.3 || <=1.0.0-alpha.1,>=1.1.6-alpha.6,"Versions of `express-fileupload` prior to 1.1.6-alpha.6 are vulnerable to Denial of Service. The package causes server responses to be delayed (up to 30s in internal testing) if the request contains a large `filename` of `.` characters.

",Upgrade to version 1.1.6-alpha.6 or later.,,public,low,CWE-248,,posix,,,posix,,"Oct 15th, 2019"
1214,2019-10-14T18:02:42.289Z,2020-04-20T17:32:37.972Z,,Unauthorized File Access,node-git-server,[],<0.6.1,>=0.6.1,"Versions of `node-git-server` prior to 0.6.1 are vulnerable to Unauthorized File Access. It is possible to access any git repository by using absolute paths, which may allow attackers to access private repositories.",Upgrade to version 0.6.1 or later.,- [GitHub PR](https://github.com/gabrielcsapo/node-git-server/pull/62),public,high,CWE-552,,Ron Masas,,,Ron Masas,,"Oct 14th, 2019"
1213,2019-10-14T17:43:55.291Z,2020-08-17T14:06:09.214Z,,Prototype Pollution,dot-prop,['CVE-2020-8116'],<4.2.1 || >=5.0.0 <5.1.1,>=4.2.1 <5.0.0 || >=5.1.1,"Versions of `dot-prop` before 4.2.1 or 5.1.1 are vulnerable to prototype pollution. The function `set` does not restrict the modification of an Object's prototype, which may allow an attacker to add or modify an existing property that will exist on all objects.

","Upgrade to version 4.2.1, 5.1.1 or later.","- [GitHub advisory](https://github.com/advisories/GHSA-ff7x-qrg7-qggm)
- [CVE](https://nvd.nist.gov/vuln/detail/CVE-2020-8116)",public,high,CWE-471,,Unknown,,,Unknown,,"Oct 14th, 2019"
1211,2019-10-14T14:29:10.841Z,2019-10-18T16:54:51.369Z,,Cross-Site Scripting,hexo-admin,[],>=0.0.0,<0.0.0,"All versions of `hexo-admin` are vulnerable to Cross-Site Scripting (XSS). The package fails to sanitize rendered markdown, allowing attackers to execute arbitrary JavaScript in a victim's browser if they are able to create new posts.",No fix is currently available. Consider using an alternative package until a fix is made available.,- [GitHub Issue](https://github.com/jaredly/hexo-admin/issues/185),public,high,CWE-79,https://twitter.com/aye_robot,Chintan,,https://twitter.com/aye_robot,Chintan,,"Oct 14th, 2019"
1208,2019-10-11T18:06:53.576Z,2020-06-09T17:40:31.961Z,,Denial of Service,node-static,[],>=0.0.0,<0.0.0,All versions of `node-static` are vulnerable to a Denial of Service. The package fails to catch an exception when user input includes null bytes. This allows attackers to access `http://host/%00` and crash the server.,No fix is currently available. Consider using an alternative package until a fix is made available.,https://github.com/cloudhead/node-static/pull/213,public,high,CWE-248,,Guangcong Luo,,,Guangcong Luo,,"Oct 11th, 2019"
1207,2019-10-11T17:58:38.188Z,2020-06-09T17:40:35.219Z,,Open Redirect,node-static,[],>=0.0.0,<0.0.0,"All versions of `node-static` are vulnerable to Open Redirect. The package fails to sanitize URLs and may redirect users to domains passed through the URL. The possible redirect domains are restricted to hosts whose name matches a served folder from the application. For example if the application serves the folder `./public` and has a folder `./public/example.com`, accessing `localhost:8080//example.com` redirects to `https://www.example.com/`. ",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,low,CWE-601,,Toshiki Sasazaki (LINE Corp),,,Toshiki Sasazaki (LINE Corp),,"Oct 11th, 2019"
1206,2019-10-11T17:45:52.426Z,2020-06-09T17:40:40.509Z,,Unauthorized File Access,node-static,[],>=0.0.0,<0.0.0,"All versions of `node-static` are vulnerable to Unauthorized File Access. The package fails to prevent access to files outside of the served folder if the filename begins with the name of the served folder. For example if an application is serving the folder `./public`, a file such as `./public.txt` is served. The expected behavior is for only files inside `./public` to be served. This allows attackers to access files served outside of the intended folder.",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,low,CWE-552,,Toshiki Sasazaki (LINE Corp),,,Toshiki Sasazaki (LINE Corp),,"Oct 11th, 2019"
1205,2019-10-04T19:21:25.074Z,2019-10-21T17:36:59.390Z,,Cross-Site Scripting,dompurify,['CVE-2019-16728'],<2.0.3,>=2.0.3,"Versions of `dompurify` prior to 2.0.3 are vulnerable to Cross-Site Scripting (XSS). The package has an XSS filter bypass due to Mutation XSS in both Chrome and Safari through a combination of `<svg>`/`<math>` elements and `</p>`/`</br>`. An example payload is: `<svg></p><style><a id=""</style><img src=1 onerror=alert(1)>"">`. This allows attackers to bypass the XSS protection and execute arbitrary JavaScript in a victim's browser.","Upgrade to version 2.0.3 or later. You may also disallow `<svg>` and `<math>` through `dompurify` configurations:
```DOMPurify.sanitize(input, {
     FORBID_TAGS: ['svg', 'math']
 });```",- [Vulnerability Report by Securitum](https://research.securitum.com/dompurify-bypass-using-mxss/),public,critical,CWE-79,https://research.securitum.com/,Michał Bentkowski,,https://research.securitum.com/,Michał Bentkowski,,"Oct 4th, 2019"
1204,2019-10-04T18:51:29.428Z,2019-10-18T16:50:59.298Z,,Cross-Site Scripting,@novnc/novnc,['CVE-2017-18635'],<0.6.2,>=0.6.2,Versions of `@novnc/novnc` prior to 0.6.2 are vulnerable to Cross-Site Scripting (XSS). The package fails to validate input from the remote VNC server such as the VNC server name. This allows an attacker in control of the remote server to execute arbitrary JavaScript in the noVNC web page. It affects any users of `include/ui.js` and users of `vnc_auto.html` and `vnc.html`.,Upgrade to version 0.6.2 or later.,"- [GitHub Issue](https://github.com/novnc/noVNC/issues/748)
- [Snyk Report](https://snyk.io/vuln/SNYK-JS-NOVNCNOVNC-469136)",public,moderate,CWE-79,,David Wyde,,,David Wyde,,"Oct 4th, 2019"
1203,2019-10-04T18:34:48.787Z,2019-10-18T16:52:03.441Z,,Denial of Service,mongodb,[],<3.1.13,>=3.1.13,"Versions of `mongodb` prior to 3.1.13 are vulnerable to Denial of Service. The package fails to properly catch an exception when a collection name is invalid and the DB does not exist, crashing the application.",Upgrade to version 3.1.13 or later.,,public,high,CWE-248,,Behnaz Hassanshahi,,,Behnaz Hassanshahi,,"Oct 4th, 2019"
1191,2019-10-02T13:57:14.724Z,2019-10-02T19:41:39.285Z,,Sandbox Breakout,realms-shim,[],<1.2.0,>=1.2.0,"Versions of `realms-shim` prior to 1.2.0 are vulnerable to a Sandbox Breakout. `Reflect.construct` can be used on the sandboxed Function constructor to reach the prototypes of the primal Realm, which may allow an attacker to escape the sandbox and execute arbitrary code.",Upgrade to version 1.2.0 or later.,- [GitHub Advisory](https://github.com/Agoric/realms-shim/security/advisories/GHSA-6jg8-7333-554w),public,critical,CWE-265,,Unknown,,,Unknown,,"Oct 2nd, 2019"
1190,2019-10-02T13:41:52.129Z,2019-10-02T19:41:43.944Z,,Sandbox Breakout,realms-shim,[],<1.2.0,>=1.2.0,"Versions of `realms-shim` prior to 1.2.0 are vulnerable to a Sandbox Breakout. The package's confined evaluator depended upon correct behavior of the spread operator `a = [...b, ...c]`, which could be modified by the confined code. This may allow an attacker to escape the sandbox and run arbitrary code.",Upgrade to version 1.2.0 or later.,- [GitHub Advisory](https://github.com/Agoric/realms-shim/security/advisories/GHSA-6jg8-7333-554w),public,critical,CWE-265,,Unknown,,,Unknown,,"Oct 2nd, 2019"
1189,2019-09-27T18:32:24.442Z,2019-10-02T15:17:09.791Z,,Denial of Service,http-live-simulator,[],<1.0.8,>=1.0.8,"Versions of `http-live-simulator` prior to 1.0.8 are vulnerable to Denial of Service. The package fails to catch an exception that causes the Node process to crash, effectively shutting down the server. This allows an attacker to send an HTTP request that crashes the server.",Upgrade to version 1.0.8 or later.,- [HackerOne Report](https://hackerone.com/reports/627376),public,moderate,CWE-248,,3la2kb,,,3la2kb,,"Sep 27th, 2019"
1188,2019-09-26T21:27:26.350Z,2019-10-02T15:16:53.687Z,,Cryptographically Weak PRNG,generator-jhipster-kotlin,['CVE-2019-16303'],>=0.0.0,<0.0.0,"All versions of `generator-jhipster-kotlin` use a Cryptographically Weak PRNG that may lead to account takeover. The package uses a cryptographically insecure method to generate password reset links, which allows an attacker to guess password reset links and takeover accounts.","No fix is currently available. Consider using an alternative package until a fix is made available.
","- [GitHub Advisory](https://github.com/jhipster/generator-jhipster/security/advisories/GHSA-mwp6-j9wf-968c)
- [GitHub Issue](https://github.com/jhipster/jhipster-kotlin/issues/183)
- [Snyk Report](https://snyk.io/vuln/SNYK-JS-GENERATORJHIPSTER-466980)",public,critical,CWE-338,,Jonathan Leitschuh,,,Jonathan Leitschuh,,"Sep 26th, 2019"
1187,2019-09-26T21:24:25.523Z,2019-10-02T15:16:03.191Z,,Cryptographically Weak PRNG,generator-jhipster,['CVE-2019-16303'],<6.3.0,>=6.3.0,"Versions of `generator-jhipster` use a Cryptographically Weak PRNG that may lead to account takeover. The package uses a cryptographically insecure method to generate password reset links, which allows an attacker to guess password reset links and takeover accounts.","Update to version 6.3.0 or later.
","- [GitHub Advisory](https://github.com/jhipster/generator-jhipster/security/advisories/GHSA-mwp6-j9wf-968c)
- [JHipster Release](https://www.jhipster.tech/2019/09/13/jhipster-release-6.3.0.html)
- [Snyk Report](https://snyk.io/vuln/SNYK-JS-GENERATORJHIPSTER-466980)",public,critical,CWE-338,,Jonathan Leitschuh,,,Jonathan Leitschuh,,"Sep 26th, 2019"
1185,2019-09-26T20:30:58.878Z,2019-10-02T15:15:10.539Z,,Sensitive Data Exposure,ibm_db,[],<2.6.0,>=2.6.0,Versions of `ibm_db` prior to 2.6.0 are vulnerable to Sensitive Data Exposure. The package printed database credentials in plaintext in logs while in debug mode.,Upgrade to version 2.6.0 or later and ensure sensitive information was not logged.,"- [GitHub Issue](https://github.com/ibmdb/node-ibm_db/issues/563)
- [Snyk Report](https://snyk.io/vuln/SNYK-JS-IBMDB-459762)",public,high,CWE-200,,jajuanMitchell,,,jajuanMitchell,,"Sep 26th, 2019"
1184,2019-09-26T20:20:57.498Z,2019-10-22T14:33:42.791Z,,Machine-In-The-Middle,https-proxy-agent,[],<2.2.3,>=2.2.3,"Versions of `https-proxy-agent` prior to 2.2.3 are vulnerable to Machine-In-The-Middle. The package fails to enforce TLS on the socket if the proxy server responds the to the request with a HTTP status different than 200. This allows an attacker with access to the proxy server to intercept unencrypted communications, which may include sensitive information such as credentials.",Upgrade to version 3.0.0 or 2.2.3.,- [HackerOne Report](https://hackerone.com/reports/541502),public,high,CWE-300,,Kris Adler,,,Kris Adler,,"Sep 26th, 2019"
1183,2019-09-23T19:44:10.963Z,2019-10-02T14:53:33.063Z,,Denial of Service,apostrophe,[],<2.97.1,>=2.97.1,"Versions of `apostrophe` prior to 2.97.1 are vulnerable to Denial of Service. The `apostrophe-jobs` module sets a callback for incoming jobs and doesn't clear it regardless of its status. This causes the server to accumulate callbacks, allowing an attacker to start a large number of jobs and exhaust system memory.",Upgrade to version 2.97.1 or later.,,public,low,CWE-400,https://labs.oracle.com/pls/apex/f?p=LABS:bio:0:2080,Francois Gauthier,,https://labs.oracle.com/pls/apex/f?p=LABS:bio:0:2080,Francois Gauthier,,"Sep 23rd, 2019"
1182,2019-09-23T18:43:29.546Z,2019-10-02T19:43:56.545Z,,Outdated Static Dependency,ses,[],<0.6.3,>=0.6.3,Versions of `ses` prior to 0.6.3 contain an Outdated Static Dependency. The package relies on `realms-shim` and has it loaded statically instead of as a dependency that can be updated. The version of `realms-shim` it has contains multiple critical Sandbox Breakout vulnerabilities.,Upgrade to version 0.6.3 or later.,"- [realms-shim vulnerability #1](https://www.npmjs.com/advisories/1180)
- [realms-shim vulnerability #2](https://www.npmjs.com/advisories/1181)
- [realms-shim vulnerability #3](https://www.npmjs.com/advisories/1190)
- [realms-shim vulnerability #4](https://www.npmjs.com/advisories/1191)",public,critical,CWE-348,,Unknown,,,Unknown,,"Sep 23rd, 2019"
1181,2019-09-23T18:40:18.294Z,2019-10-02T19:41:52.991Z,,Sandbox Breakout,realms-shim,[],<1.2.0,>=1.2.0,Versions of `realms-shim` prior to 1.2.0 are vulnerable to a Sandbox Breakout. The package has an uncaught exception that may allow an attacker to break out of the sandbox by catching the exception and using the caught Exception object.,Upgrade to version 1.2.0 or later.,- [GitHub Advisory](https://github.com/Agoric/realms-shim/security/advisories/GHSA-6jg8-7333-554w),public,critical,CWE-265,,Unknown,,,Unknown,,"Sep 23rd, 2019"
1180,2019-09-23T18:35:53.021Z,2019-10-02T19:41:59.502Z,,Sandbox Breakout,realms-shim,[],<1.2.0,>=1.2.0,"Versions of `realms-shim` prior to 1.2.0 are vulnerable to a Sandbox Breakout. The package's core evaluator, which must switch between ""unsafe mode"" and ""safe mode"" for each call, could be left in ""unsafe mode"" if an attacker is able to force a RangeError in a specific timeframe. This would allow the attacker to escape the sandbox and run arbitrary code.",Upgrade to version 1.2.0 or later.,- [GitHub Advisory](https://github.com/Agoric/realms-shim/security/advisories/GHSA-6jg8-7333-554w),public,critical,CWE-265,,Unknown,,,Unknown,,"Sep 23rd, 2019"
1179,2019-09-23T15:01:43.049Z,2020-03-18T19:41:45.921Z,,Prototype Pollution,minimist,[],<0.2.1 || >=1.0.0 <1.2.3,>=0.2.1 <1.0.0 || >=1.2.3,"Affected versions of `minimist` are vulnerable to prototype pollution. Arguments are not properly sanitized, allowing an attacker to modify the prototype of `Object`, causing the addition or modification of an existing property that will exist on all objects.  
Parsing the argument `--__proto__.y=Polluted` adds a `y` property with value `Polluted` to all objects. The argument `--__proto__=Polluted` raises and uncaught error and crashes the application.  
This is exploitable if attackers have control over the arguments being passed to `minimist`.
","Upgrade to versions 0.2.1, 1.2.3 or later.","- [GitHub commit 1](https://github.com/substack/minimist/commit/4cf1354839cb972e38496d35e12f806eea92c11f#diff-a1e0ee62c91705696ddb71aa30ad4f95)
- [GitHub commit 2](https://github.com/substack/minimist/commit/63e7ed05aa4b1889ec2f3b196426db4500cbda94)",public,low,CWE-471,https://www.checkmarx.com/resources/blog/,Checkmarx Research Team,,https://www.checkmarx.com/resources/blog/,Checkmarx Research Team,,"Sep 23rd, 2019"
1176,2019-09-20T23:03:16.232Z,2019-09-27T19:28:16.869Z,,Configuration Override,helmet-csp,[],>=1.2.2 <2.9.1,>=2.9.1,"Versions of `helmet-csp` before to 2.9.1 are vulnerable to a Configuration Override affecting the application's Content Security Policy (CSP). The package's browser sniffing for Firefox deletes the `default-src` CSP policy, which is the fallback policy. This allows an attacker to remove an application's default CSP, possibly rendering the application vulnerable to Cross-Site Scripting.",Upgrade to version 2.9.1 or later. Setting the `browserSniff` configuration to `false` in vulnerable versions also mitigates the issue.,,public,moderate,CWE-16,,William Durand,,,William Durand,,"Sep 20th, 2019"
1174,2019-09-17T20:56:57.641Z,2019-10-02T15:07:41.884Z,,Command Injection,gitlabhook,['CVE-2019-5485'],>=0.0.0,<0.0.0,"All versions of `gitlabhook` are vulnerable to Command Injection. The package does not validate input the body of POST request and concatenates it to an exec call, allowing attackers to run arbitrary commands in the system.",No fix is currently available. Consider using an alternative package until a fix is made available.,- [HackerOne Report](https://hackerone.com/reports/685447),public,critical,CWE-78,,garumpage ,,,garumpage ,,"Sep 17th, 2019"
1173,2019-09-17T20:02:58.065Z,2020-05-20T01:43:02.778Z,,Path Traversal,@wturyn/swagger-injector,[],>=0.0.0,<0.0.0,"All versions of `@wturyn/swagger-injector` are vulnerable to Path Traversal. The package fails to sanitize URLs, allowing attackers to access server files outside of the configured `dist` folder using relative paths.",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,critical,CWE-22,https://github.com/iurisilvio,Iuri de Silvio,,https://github.com/iurisilvio,Iuri de Silvio,,"Sep 17th, 2019"
1172,2019-09-17T19:03:00.681Z,2020-05-20T01:43:15.081Z,,Path Traversal,swagger-injector,[],>=0.0.0,<0.0.0,"All versions of `swagger-injector` are vulnerable to Path Traversal. The package fails to sanitize URLs, allowing attackers to access server files outside of the configured `dist` folder using relative paths.",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,critical,CWE-22,https://github.com/iurisilvio,Iuri de Silvio,,https://github.com/iurisilvio,Iuri de Silvio,,"Sep 17th, 2019"
1171,2019-09-17T18:16:39.112Z,2019-10-15T17:33:24.244Z,,Regular Expression Denial of Service,csv-parse,['CVE-2019-17592'],<4.4.6,>=4.4.6,"Versions of `csv-parse` prior to 4.4.6 are vulnerable to Regular Expression Denial of Service. The `__isInt()` function contains a malformed regular expression that processes large specially-crafted input very slowly, leading to a Denial of Service. This is triggered when using the `cast` option.",Upgrade to version 4.4.6 or later.,,public,high,CWE-400,,posix,,,posix,,"Sep 17th, 2019"
1170,2019-09-16T22:49:16.145Z,2019-09-26T21:30:52.513Z,,Cross-Site Scripting,http_server,[],>=0.0.0,<0.0.0,"All versions of `http_server` are vulnerable to Cross-Site Scripting (XSS). The package fails to sanitize filenames, allowing attackers to execute arbitrary JavaScript in the victim's browser through files with names containing malicious code.",No fix is currently available. Consider using an alternative package until a fix is made available.,- [HackerOne Report](https://hackerone.com/reports/578138),public,high,CWE-79,,An Nguyen,,,An Nguyen,,"Sep 16th, 2019"
1169,2019-09-16T22:28:25.597Z,2019-10-02T15:07:15.957Z,,Cross-Site Scripting,mavon-editor,[],>=0.0.0,<0.0.0,"All versions of `mavon-editor` are vulnerable to Cross-Site Scripting. The package fails to sanitize entered input, allowing attackers to execute arbitrary JavaScript in a victim's browser.",No fix is currently available. Consider using an alternative package until a fix is made available.,"- [GitHub Issue](https://github.com/hinesboy/mavonEditor/issues/472)
- [Snyk Report](https://snyk.io/vuln/SNYK-JS-MAVONEDITOR-459108)",public,high,CWE-,,itDjango,,,itDjango,,"Sep 16th, 2019"
1168,2019-09-16T21:30:49.058Z,2019-09-16T21:30:49.058Z,,Denial of Service,subtext,[],>=0.0.0,<0.0.0,"All versions of `subtext` are vulnerable to Denial of Service (DoS). The package fails to enforce the `maxBytes` configuration for payloads with chunked encoding that are written to the file system. This allows attackers to send requests with arbitrary payload sizes, which may exhaust system resources leading to Denial of Service.",This package is not actively maintained and has been moved to `@hapi/subtext` where version 6.1.2.,- [GitHub issue](https://github.com/hapijs/subtext/issues/72),public,high,CWE-400,https://github.com/chuhaienko,Yurii Chuhaienko,,https://github.com/chuhaienko,Yurii Chuhaienko,,"Sep 16th, 2019"
1167,2019-09-16T18:01:01.656Z,2020-05-20T01:40:18.255Z,,Cross-Site Scripting,snekserve,[],>=0.0.0,<0.0.0,"All versions of `snekserve` are vulnerable to Cross-Site Scripting (XSS). The package fails to sanitize filenames, allowing attackers to execute arbitrary JavaScript in the victim's browser through files with names containing malicious code.",No fix is currently available. Consider using an alternative package until a fix is made available.,,public,high,CWE-79,,Carl Zhou,,,Carl Zhou,,"Sep 16th, 2019"
1166,2019-09-16T17:35:46.904Z,2019-09-16T17:36:06.721Z,,Denial of Service,@commercial/subtext,[],<5.1.1,>=5.1.1,"Versions of `@commercial/subtext` prior to 5.1.1 are vulnerable to Denial of Service (DoS). The package fails to enforce the `maxBytes` configuration for payloads with chunked encoding that are written to the file system. This allows attackers to send requests with arbitrary payload sizes, which may exhaust system resources leading to Denial of Service.",Upgrade to version 5.1.1 or later.,- [GitHub issue](https://github.com/hapijs/subtext/issues/72),public,high,CWE-400,https://github.com/chuhaienko,Yurii Chuhaienko,,https://github.com/chuhaienko,Yurii Chuhaienko,,"Sep 16th, 2019"
1165,2019-09-16T15:47:00.663Z,2019-09-16T17:35:57.877Z,,Denial of Service,@hapi/subtext,[],<6.1.2,>=6.1.2,"Versions of `@hapi/subtext` prior to 6.1.2 are vulnerable to Denial of Service (DoS). The package fails to enforce the `maxBytes` configuration for payloads with chunked encoding that are written to the file system. This allows attackers to send requests with arbitrary payload sizes, which may exhaust system resources leading to Denial of Service.",Upgrade to version 6.1.2 or later.,- [GitHub issue](https://github.com/hapijs/subtext/issues/72),public,high,CWE-400,https://github.com/chuhaienko,Yurii Chuhaienko,,https://github.com/chuhaienko,Yurii Chuhaienko,,"Sep 16th, 2019"
1164,2019-09-16T15:14:43.509Z,2020-02-26T17:57:03.589Z,,Prototype Pollution,handlebars,['CVE-2019-19919'],<3.0.8 || >=4.0.0 <4.3.0,>=3.0.8 <4.0.0 || >=4.3.0,"Versions of `handlebars` prior to 3.0.8 or 4.3.0 are vulnerable to Prototype Pollution leading to Remote Code Execution. Templates may alter an Objects' `__proto__` and `__defineGetter__` properties, which may allow an attacker to execute arbitrary code through crafted payloads.","Upgrade to version 3.0.8, 4.3.0 or later.",- [CVE](https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-19919),public,high,CWE-471,,itszn,,,itszn,,"Sep 16th, 2019"
1163,2019-09-11T16:51:11.662Z,2020-05-20T01:39:43.929Z,,Regular Expression Denial of Service,sql-injection,[],>=0.0.0,<0.0.0,All versions of `sql-injection` are vulnerable to Regular Expression Denial of Service. The package processes a request's body with regular expressions that may take exponentially longer to execute for large inputs.,No fix is currently available. Consider using an alternative package until a fix is made available.,,public,high,CWE-400,,posix,,,posix,,"Sep 11th, 2019"
